job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_label,days_open,salary_bracket
AI11641,Robotics Engineer,239925,USD,239925,Executive,Contract,Finland,Large,Finland,100,"Python, Linux, Data Visualization, Scala, Mathematics",PhD,10,Manufacturing,2024-08-23,2024-10-29,2431,7.9,TechCorp Inc,Remote,67,> 150K
AI11642,Deep Learning Engineer,36984,USD,36984,Junior,Full-Time,China,Large,China,0,"Hadoop, Java, R, Data Visualization, Kubernetes",Associate,0,Government,2024-06-13,2024-07-21,1370,8.3,Predictive Systems,On-Site,38,< 60K
AI11643,AI Consultant,251261,USD,251261,Executive,Part-Time,Denmark,Large,Poland,100,"Azure, Git, Linux",Bachelor,18,Real Estate,2024-12-13,2025-02-11,593,7.8,Neural Networks Co,Remote,60,> 150K
AI11644,AI Consultant,139815,USD,139815,Executive,Part-Time,South Korea,Large,Turkey,0,"NLP, SQL, Java, Deep Learning",Bachelor,13,Gaming,2024-09-26,2024-11-25,969,8.3,DataVision Ltd,On-Site,60,100K-150K
AI11645,Deep Learning Engineer,51437,EUR,43721,Junior,Part-Time,France,Medium,France,50,"MLOps, AWS, Python, Hadoop, Statistics",Master,0,Media,2025-01-11,2025-03-08,830,8.6,Quantum Computing Inc,Hybrid,56,< 60K
AI11646,AI Software Engineer,89863,USD,89863,Senior,Contract,South Korea,Small,South Korea,50,"Git, Hadoop, Python, Linux, Kubernetes",Master,6,Healthcare,2024-02-06,2024-03-30,1952,8.7,Cloud AI Solutions,Hybrid,53,60K-100K
AI11647,Machine Learning Researcher,65048,USD,65048,Junior,Part-Time,Denmark,Small,Denmark,50,"Computer Vision, Scala, R, Mathematics, Azure",PhD,0,Healthcare,2024-12-12,2025-01-30,1762,7.0,AI Innovations,Hybrid,49,60K-100K
AI11648,Machine Learning Researcher,136806,USD,136806,Senior,Part-Time,Sweden,Large,Sweden,100,"TensorFlow, R, NLP",Associate,6,Media,2024-04-21,2024-05-06,952,9.0,Future Systems,Remote,15,100K-150K
AI11649,Deep Learning Engineer,104749,SGD,136174,Senior,Full-Time,Singapore,Small,Singapore,0,"GCP, TensorFlow, Deep Learning, Python, Git",Associate,7,Retail,2024-02-29,2024-03-17,1742,6.4,Machine Intelligence Group,On-Site,17,100K-150K
AI11650,Robotics Engineer,96999,USD,96999,Mid,Part-Time,South Korea,Large,South Korea,0,"Python, Deep Learning, NLP",Associate,4,Finance,2024-06-25,2024-08-18,1657,5.2,Advanced Robotics,On-Site,54,60K-100K
AI11651,Principal Data Scientist,243815,USD,243815,Executive,Freelance,Norway,Small,Ukraine,100,"Scala, Java, AWS, R, NLP",Master,18,Healthcare,2024-08-06,2024-09-04,1774,9.8,Neural Networks Co,Remote,29,> 150K
AI11652,AI Product Manager,76637,GBP,57478,Mid,Freelance,United Kingdom,Small,Australia,100,"R, PyTorch, Mathematics, Kubernetes",PhD,4,Education,2025-03-08,2025-05-18,2173,7.5,Digital Transformation LLC,Remote,71,60K-100K
AI11653,ML Ops Engineer,85502,USD,85502,Junior,Part-Time,Denmark,Large,Denmark,100,"PyTorch, Data Visualization, Spark, Scala, Deep Learning",Bachelor,1,Education,2025-04-12,2025-06-06,2375,6.9,Advanced Robotics,Remote,55,60K-100K
AI11654,Research Scientist,120897,JPY,13298670,Senior,Contract,Japan,Medium,Japan,50,"Python, Java, Mathematics",Master,6,Consulting,2024-11-25,2024-12-11,2364,8.5,Machine Intelligence Group,Hybrid,16,100K-150K
AI11655,Robotics Engineer,91013,USD,91013,Junior,Freelance,Denmark,Medium,Denmark,0,"Python, Docker, Linux, Git, Scala",Bachelor,0,Media,2024-01-15,2024-01-29,2453,9.9,Predictive Systems,On-Site,14,60K-100K
AI11656,Data Engineer,85335,EUR,72535,Mid,Freelance,Austria,Small,Austria,50,"Git, PyTorch, MLOps, Computer Vision",PhD,3,Energy,2024-09-09,2024-11-16,1556,5.4,Cognitive Computing,Hybrid,68,60K-100K
AI11657,AI Consultant,163644,USD,163644,Senior,Freelance,Ireland,Large,Ireland,0,"Git, GCP, Deep Learning, Python",Master,7,Finance,2024-10-14,2024-12-16,2454,7.4,Digital Transformation LLC,On-Site,63,> 150K
AI11658,Autonomous Systems Engineer,95444,USD,95444,Junior,Full-Time,Norway,Medium,Luxembourg,0,"Hadoop, PyTorch, TensorFlow",PhD,0,Media,2025-03-31,2025-05-28,1706,8.3,Neural Networks Co,On-Site,58,60K-100K
AI11659,Computer Vision Engineer,246523,EUR,209545,Executive,Part-Time,Netherlands,Medium,Netherlands,0,"Scala, PyTorch, Statistics, SQL, Spark",Associate,11,Healthcare,2024-09-23,2024-11-08,1759,6.4,DataVision Ltd,On-Site,46,> 150K
AI11660,Research Scientist,65060,USD,65060,Junior,Contract,Finland,Small,Finland,50,"Data Visualization, Hadoop, Azure",Master,1,Healthcare,2025-01-24,2025-02-24,2176,5.5,Cloud AI Solutions,Hybrid,31,60K-100K
AI11661,Principal Data Scientist,78657,GBP,58993,Junior,Part-Time,United Kingdom,Medium,United Kingdom,50,"Docker, Tableau, R",Bachelor,1,Gaming,2025-02-25,2025-04-10,545,6.9,Predictive Systems,Hybrid,44,60K-100K
AI11662,AI Specialist,138491,JPY,15234010,Executive,Part-Time,Japan,Small,Denmark,0,"Hadoop, Azure, Python",Master,17,Telecommunications,2024-11-01,2024-12-04,749,8.7,Autonomous Tech,On-Site,33,100K-150K
AI11663,AI Research Scientist,78736,SGD,102357,Junior,Part-Time,Singapore,Large,Singapore,0,"Computer Vision, Data Visualization, Scala",PhD,1,Transportation,2024-09-20,2024-11-22,1390,8.7,Autonomous Tech,On-Site,63,60K-100K
AI11664,Research Scientist,72680,EUR,61778,Junior,Part-Time,France,Large,France,0,"Tableau, Git, Computer Vision, TensorFlow",Master,1,Automotive,2024-08-22,2024-10-16,1594,5.2,Cloud AI Solutions,On-Site,55,60K-100K
AI11665,Data Scientist,46963,CAD,58704,Junior,Freelance,Canada,Small,Canada,100,"NLP, Python, Azure, TensorFlow, PyTorch",PhD,0,Finance,2024-05-26,2024-07-23,2231,6.8,Algorithmic Solutions,Remote,58,< 60K
AI11666,AI Software Engineer,196455,AUD,265214,Executive,Part-Time,Australia,Medium,Egypt,0,"TensorFlow, Mathematics, Kubernetes",Master,16,Healthcare,2024-04-15,2024-06-10,714,7.7,Smart Analytics,On-Site,56,> 150K
AI11667,Data Scientist,150699,GBP,113024,Senior,Full-Time,United Kingdom,Large,United Kingdom,100,"Java, Kubernetes, Scala",PhD,7,Consulting,2024-05-07,2024-07-14,1491,8.2,Neural Networks Co,Remote,68,> 150K
AI11668,Robotics Engineer,225713,EUR,191856,Executive,Part-Time,Netherlands,Medium,Netherlands,100,"Tableau, Kubernetes, Mathematics",Master,18,Real Estate,2024-02-23,2024-03-09,764,7.6,Predictive Systems,Remote,15,> 150K
AI11669,Robotics Engineer,89546,USD,89546,Executive,Part-Time,India,Medium,Indonesia,100,"Java, NLP, Hadoop, SQL, Mathematics",Associate,10,Energy,2024-06-28,2024-08-30,2223,7.3,Autonomous Tech,Remote,63,60K-100K
AI11670,Data Scientist,38039,USD,38039,Senior,Part-Time,India,Medium,India,100,"Deep Learning, Git, Kubernetes, GCP",PhD,6,Media,2024-06-30,2024-07-23,1391,6.2,Machine Intelligence Group,Remote,23,< 60K
AI11671,Data Analyst,157935,CHF,142142,Senior,Part-Time,Switzerland,Medium,Switzerland,50,"Docker, Statistics, NLP, Scala, Python",PhD,6,Consulting,2024-05-13,2024-07-05,2149,8.2,Cognitive Computing,Hybrid,53,> 150K
AI11672,Data Analyst,87759,SGD,114087,Mid,Part-Time,Singapore,Small,Singapore,100,"Git, AWS, Docker, SQL",Bachelor,3,Telecommunications,2024-01-09,2024-03-10,1228,6.9,Advanced Robotics,Remote,61,60K-100K
AI11673,AI Architect,155389,GBP,116542,Senior,Freelance,United Kingdom,Large,United Kingdom,0,"Tableau, Hadoop, PyTorch, NLP, Mathematics",Master,7,Manufacturing,2024-05-22,2024-07-04,1487,9.3,Predictive Systems,On-Site,43,> 150K
AI11674,Machine Learning Engineer,73343,EUR,62342,Junior,Contract,France,Medium,France,50,"Java, Deep Learning, NLP, SQL, Python",PhD,1,Automotive,2024-08-11,2024-10-04,2451,8.6,Autonomous Tech,Hybrid,54,60K-100K
AI11675,NLP Engineer,24357,USD,24357,Junior,Full-Time,India,Large,India,50,"Deep Learning, Hadoop, Kubernetes, Java",Master,1,Automotive,2024-06-03,2024-06-18,950,7.8,Future Systems,Hybrid,15,< 60K
AI11676,Autonomous Systems Engineer,69149,USD,69149,Junior,Freelance,Israel,Medium,Israel,50,"Data Visualization, Java, SQL",PhD,1,Retail,2024-07-30,2024-09-10,2197,8.5,DeepTech Ventures,Hybrid,42,60K-100K
AI11677,AI Specialist,65314,EUR,55517,Junior,Part-Time,France,Small,France,50,"Linux, R, PyTorch, GCP, Git",Associate,1,Media,2024-06-20,2024-07-27,1963,5.8,AI Innovations,Hybrid,37,60K-100K
AI11678,Deep Learning Engineer,133224,USD,133224,Senior,Part-Time,Sweden,Large,Sweden,50,"TensorFlow, Git, Python, Deep Learning",Master,7,Gaming,2024-07-18,2024-08-18,2306,6.3,Cloud AI Solutions,Hybrid,31,100K-150K
AI11679,Head of AI,38105,USD,38105,Junior,Contract,South Korea,Small,Italy,0,"AWS, Python, Statistics, TensorFlow",Associate,1,Real Estate,2025-03-17,2025-04-03,563,7.8,Cloud AI Solutions,On-Site,17,< 60K
AI11680,Deep Learning Engineer,63981,USD,63981,Junior,Freelance,Israel,Large,Israel,0,"SQL, NLP, Tableau, Computer Vision",PhD,1,Retail,2024-01-09,2024-02-14,1632,8.7,Cognitive Computing,On-Site,36,60K-100K
AI11681,AI Software Engineer,231463,GBP,173597,Executive,Part-Time,United Kingdom,Large,United Kingdom,50,"Data Visualization, Scala, R",Master,12,Education,2024-04-17,2024-06-04,1661,7.4,DataVision Ltd,Hybrid,48,> 150K
AI11682,Data Engineer,303234,USD,303234,Executive,Freelance,United States,Large,United States,0,"Python, MLOps, Java, TensorFlow, Git",Bachelor,10,Finance,2024-03-14,2024-04-19,2490,6.8,Cognitive Computing,On-Site,36,> 150K
AI11683,Data Analyst,57839,USD,57839,Junior,Full-Time,Ireland,Small,Ireland,100,"Git, Python, Java, Computer Vision, Scala",PhD,1,Manufacturing,2024-07-04,2024-09-15,746,5.9,DeepTech Ventures,Remote,73,< 60K
AI11684,Head of AI,105737,USD,105737,Mid,Freelance,Norway,Medium,Norway,100,"Computer Vision, Kubernetes, TensorFlow, Hadoop, Statistics",Associate,4,Education,2024-11-10,2024-12-31,746,7.9,TechCorp Inc,Remote,51,100K-150K
AI11685,NLP Engineer,83703,GBP,62777,Junior,Contract,United Kingdom,Medium,United Kingdom,0,"NLP, Deep Learning, Spark",PhD,1,Technology,2025-01-14,2025-03-14,1926,7.0,Quantum Computing Inc,On-Site,59,60K-100K
AI11686,Research Scientist,374078,USD,374078,Executive,Freelance,Denmark,Large,Denmark,100,"Docker, Kubernetes, Deep Learning",PhD,18,Media,2024-04-04,2024-04-27,617,8.4,Predictive Systems,Remote,23,> 150K
AI11687,AI Consultant,73845,USD,73845,Mid,Part-Time,Sweden,Small,Sweden,50,"Mathematics, R, AWS",Associate,3,Transportation,2025-03-13,2025-05-22,1960,8.4,Predictive Systems,Hybrid,70,60K-100K
AI11688,Autonomous Systems Engineer,199570,USD,199570,Executive,Part-Time,South Korea,Medium,South Korea,0,"MLOps, Java, AWS",Master,18,Real Estate,2024-10-29,2024-11-24,1566,5.8,Predictive Systems,On-Site,26,> 150K
AI11689,ML Ops Engineer,59456,USD,59456,Junior,Freelance,Ireland,Small,Ireland,50,"Linux, Python, Data Visualization, Mathematics",Master,1,Retail,2024-06-23,2024-09-01,765,5.6,Cloud AI Solutions,Hybrid,70,< 60K
AI11690,Principal Data Scientist,46874,USD,46874,Mid,Contract,China,Medium,China,50,"PyTorch, GCP, Computer Vision, NLP, AWS",Associate,2,Education,2024-06-09,2024-08-11,730,9.2,Quantum Computing Inc,Hybrid,63,< 60K
AI11691,Machine Learning Researcher,264204,USD,264204,Executive,Part-Time,United States,Medium,United States,100,"Kubernetes, Hadoop, NLP",Master,12,Education,2025-04-19,2025-05-21,1029,5.7,Advanced Robotics,Remote,32,> 150K
AI11692,Autonomous Systems Engineer,92702,USD,92702,Mid,Contract,Denmark,Small,Denmark,100,"Linux, MLOps, Deep Learning, Hadoop",Bachelor,4,Energy,2024-04-13,2024-05-31,803,6.0,Digital Transformation LLC,Remote,48,60K-100K
AI11693,Machine Learning Engineer,127152,USD,127152,Senior,Full-Time,Ireland,Medium,Ireland,100,"Kubernetes, PyTorch, Git, Hadoop",Master,9,Media,2024-03-11,2024-04-17,821,8.2,Future Systems,Remote,37,100K-150K
AI11694,AI Product Manager,97952,USD,97952,Executive,Freelance,India,Large,India,0,"Linux, Data Visualization, Git, Deep Learning",Master,15,Finance,2024-07-17,2024-09-18,957,5.7,Algorithmic Solutions,On-Site,63,60K-100K
AI11695,Deep Learning Engineer,119734,EUR,101774,Senior,Contract,Austria,Large,Australia,100,"Scala, Python, NLP, Azure",Master,6,Gaming,2025-02-21,2025-05-03,2012,5.1,Neural Networks Co,Remote,71,100K-150K
AI11696,Head of AI,52313,USD,52313,Senior,Freelance,India,Large,India,100,"GCP, NLP, Git, Azure, MLOps",PhD,8,Education,2025-04-03,2025-05-24,2225,6.0,Algorithmic Solutions,Remote,51,< 60K
AI11697,Principal Data Scientist,150527,USD,150527,Senior,Part-Time,Norway,Small,Norway,100,"Tableau, Python, TensorFlow, Spark, Scala",PhD,6,Energy,2025-04-10,2025-05-09,1649,6.3,TechCorp Inc,Remote,29,> 150K
AI11698,Research Scientist,102071,EUR,86760,Senior,Contract,Austria,Medium,Austria,100,"Data Visualization, PyTorch, Tableau, Spark",Bachelor,8,Transportation,2024-09-29,2024-10-24,750,6.4,Digital Transformation LLC,Remote,25,100K-150K
AI11699,AI Specialist,120049,JPY,13205390,Senior,Freelance,Japan,Medium,Australia,100,"Python, GCP, TensorFlow, Docker, Mathematics",Master,8,Healthcare,2024-09-12,2024-10-31,2407,6.7,Advanced Robotics,Remote,49,100K-150K
AI11700,Data Scientist,57666,USD,57666,Junior,Full-Time,United States,Small,Germany,0,"Python, TensorFlow, MLOps",Master,1,Telecommunications,2025-02-12,2025-03-09,664,6.4,AI Innovations,On-Site,25,< 60K
AI11701,Research Scientist,48186,USD,48186,Junior,Full-Time,South Korea,Medium,Egypt,0,"Data Visualization, Tableau, Linux, MLOps",Associate,1,Technology,2024-01-18,2024-02-28,1545,7.3,Advanced Robotics,On-Site,41,< 60K
AI11702,Research Scientist,105485,EUR,89662,Senior,Part-Time,Germany,Small,Germany,0,"Statistics, Azure, Python",PhD,7,Manufacturing,2024-10-31,2025-01-10,2359,8.1,Cloud AI Solutions,On-Site,71,100K-150K
AI11703,NLP Engineer,131219,SGD,170585,Senior,Part-Time,Singapore,Small,Singapore,50,"Azure, NLP, Scala",Bachelor,7,Media,2025-03-22,2025-04-18,1790,9.4,Advanced Robotics,Hybrid,27,100K-150K
AI11704,Robotics Engineer,51061,AUD,68932,Junior,Contract,Australia,Medium,Switzerland,50,"Java, Linux, PyTorch, Azure, Spark",Bachelor,1,Retail,2025-03-07,2025-05-16,900,8.2,Digital Transformation LLC,Hybrid,70,< 60K
AI11705,AI Research Scientist,118577,USD,118577,Mid,Part-Time,Israel,Large,Singapore,0,"Hadoop, Spark, TensorFlow, Mathematics, NLP",Master,3,Telecommunications,2024-11-17,2024-12-08,915,9.3,TechCorp Inc,On-Site,21,100K-150K
AI11706,Robotics Engineer,123562,JPY,13591820,Mid,Part-Time,Japan,Large,Canada,0,"NLP, Computer Vision, Linux",Bachelor,4,Healthcare,2024-01-08,2024-02-17,2221,8.1,Advanced Robotics,On-Site,40,100K-150K
AI11707,AI Research Scientist,51487,GBP,38615,Junior,Full-Time,United Kingdom,Small,United Kingdom,50,"Tableau, Docker, MLOps, R, Kubernetes",Associate,0,Education,2024-05-08,2024-05-29,1828,6.3,Advanced Robotics,Hybrid,21,< 60K
AI11708,AI Research Scientist,48045,EUR,40838,Junior,Contract,Austria,Medium,South Africa,0,"NLP, Git, PyTorch",PhD,1,Healthcare,2025-01-04,2025-01-22,2067,6.2,Quantum Computing Inc,On-Site,18,< 60K
AI11709,Principal Data Scientist,107844,USD,107844,Senior,Full-Time,Sweden,Medium,India,0,"Hadoop, Linux, Data Visualization",PhD,5,Telecommunications,2024-02-19,2024-03-09,2493,6.6,TechCorp Inc,On-Site,19,100K-150K
AI11710,Machine Learning Engineer,39178,USD,39178,Junior,Full-Time,South Korea,Small,India,50,"R, SQL, MLOps, Statistics, GCP",Bachelor,1,Consulting,2024-02-25,2024-04-07,2194,8.4,Machine Intelligence Group,Hybrid,42,< 60K
AI11711,AI Architect,222589,SGD,289366,Executive,Freelance,Singapore,Small,Singapore,100,"Scala, R, MLOps, AWS, Tableau",Associate,19,Technology,2025-04-01,2025-04-19,1448,7.8,AI Innovations,Remote,18,> 150K
AI11712,AI Software Engineer,103634,EUR,88089,Mid,Contract,Netherlands,Large,Netherlands,100,"PyTorch, Data Visualization, Tableau, TensorFlow, Docker",PhD,2,Education,2024-03-26,2024-04-13,1772,6.2,Smart Analytics,Remote,18,100K-150K
AI11713,AI Consultant,144301,SGD,187591,Senior,Full-Time,Singapore,Medium,Singapore,0,"Spark, R, TensorFlow, Computer Vision",Bachelor,6,Healthcare,2024-12-17,2025-02-21,2482,8.9,Predictive Systems,On-Site,66,100K-150K
AI11714,AI Specialist,99374,EUR,84468,Senior,Part-Time,Austria,Medium,Austria,0,"Git, Scala, Java",Associate,7,Transportation,2024-04-05,2024-04-22,2414,6.5,Quantum Computing Inc,On-Site,17,60K-100K
AI11715,AI Software Engineer,182255,USD,182255,Executive,Freelance,Sweden,Medium,Sweden,0,"Data Visualization, Spark, Python, TensorFlow",Associate,18,Manufacturing,2024-10-22,2024-11-13,846,8.0,TechCorp Inc,On-Site,22,> 150K
AI11716,Data Engineer,64006,USD,64006,Mid,Contract,Finland,Small,Finland,100,"Java, Kubernetes, Data Visualization, Scala, AWS",PhD,2,Retail,2025-04-12,2025-06-07,1653,6.9,Autonomous Tech,Remote,56,60K-100K
AI11717,Autonomous Systems Engineer,240322,CHF,216290,Senior,Freelance,Switzerland,Large,Switzerland,100,"Docker, Mathematics, PyTorch",Bachelor,7,Government,2024-06-28,2024-08-10,2379,7.5,AI Innovations,Remote,43,> 150K
AI11718,Computer Vision Engineer,90893,USD,90893,Mid,Part-Time,Ireland,Medium,Ireland,50,"MLOps, Python, Azure, Statistics",Bachelor,4,Automotive,2025-04-26,2025-07-07,1506,5.3,Cognitive Computing,Hybrid,72,60K-100K
AI11719,AI Research Scientist,126730,GBP,95048,Senior,Part-Time,United Kingdom,Medium,United Kingdom,50,"Java, Python, R, TensorFlow, Kubernetes",Associate,6,Automotive,2024-01-27,2024-03-25,760,8.2,TechCorp Inc,Hybrid,58,100K-150K
AI11720,Deep Learning Engineer,90617,USD,90617,Mid,Full-Time,Ireland,Small,Ireland,50,"Deep Learning, Git, Java",PhD,4,Media,2024-12-31,2025-02-16,2047,8.8,DataVision Ltd,Hybrid,47,60K-100K
AI11721,Head of AI,67532,CAD,84415,Junior,Full-Time,Canada,Medium,Luxembourg,100,"Computer Vision, Git, R, Kubernetes",Associate,0,Education,2024-05-11,2024-07-04,1673,5.8,Cloud AI Solutions,Remote,54,60K-100K
AI11722,AI Product Manager,81482,USD,81482,Junior,Contract,United States,Medium,United States,50,"AWS, Scala, Kubernetes, NLP",Associate,0,Finance,2024-12-16,2025-02-01,1186,7.6,Advanced Robotics,Hybrid,47,60K-100K
AI11723,Data Engineer,100637,JPY,11070070,Mid,Contract,Japan,Medium,Japan,0,"Java, Scala, Tableau",Master,2,Manufacturing,2024-06-07,2024-08-09,2037,8.2,Smart Analytics,On-Site,63,100K-150K
AI11724,Autonomous Systems Engineer,182186,USD,182186,Senior,Contract,United States,Large,United States,50,"Linux, AWS, NLP, TensorFlow",Master,7,Media,2024-06-11,2024-07-20,1317,6.9,Autonomous Tech,Hybrid,39,> 150K
AI11725,Research Scientist,124119,USD,124119,Mid,Contract,Denmark,Small,Belgium,0,"Java, Data Visualization, Scala, TensorFlow",Master,2,Government,2024-12-04,2025-01-23,1255,9.6,Advanced Robotics,On-Site,50,100K-150K
AI11726,Robotics Engineer,75711,EUR,64354,Junior,Freelance,France,Medium,South Korea,0,"R, Scala, GCP",PhD,0,Government,2024-04-26,2024-05-29,1596,7.8,DataVision Ltd,On-Site,33,60K-100K
AI11727,AI Specialist,105178,USD,105178,Executive,Contract,China,Large,Indonesia,50,"AWS, Azure, Tableau, SQL",Master,17,Consulting,2024-02-21,2024-05-02,1551,8.1,Advanced Robotics,Hybrid,71,100K-150K
AI11728,Data Engineer,245876,USD,245876,Executive,Freelance,United States,Medium,United States,0,"Hadoop, Data Visualization, SQL, AWS",Associate,13,Government,2024-02-17,2024-04-20,1530,5.7,Cognitive Computing,On-Site,63,> 150K
AI11729,Principal Data Scientist,60817,USD,60817,Senior,Part-Time,China,Medium,New Zealand,0,"Kubernetes, PyTorch, Java, Spark, Computer Vision",Bachelor,6,Energy,2025-04-04,2025-06-08,2238,5.3,AI Innovations,On-Site,65,60K-100K
AI11730,Autonomous Systems Engineer,159519,AUD,215351,Executive,Contract,Australia,Small,Australia,100,"Linux, Java, Spark",Bachelor,13,Finance,2025-04-30,2025-07-09,686,8.6,TechCorp Inc,Remote,70,> 150K
AI11731,AI Software Engineer,62606,USD,62606,Junior,Freelance,Norway,Small,Norway,100,"Tableau, TensorFlow, Git, Python",PhD,1,Real Estate,2024-09-27,2024-10-24,2295,7.1,TechCorp Inc,Remote,27,60K-100K
AI11732,ML Ops Engineer,87179,USD,87179,Mid,Freelance,Sweden,Small,Denmark,50,"Python, GCP, PyTorch, MLOps, AWS",Associate,4,Education,2024-07-30,2024-09-02,2230,5.6,Neural Networks Co,Hybrid,34,60K-100K
AI11733,Autonomous Systems Engineer,248988,GBP,186741,Executive,Part-Time,United Kingdom,Large,United Kingdom,0,"Kubernetes, Python, AWS, SQL",PhD,18,Healthcare,2024-01-30,2024-02-15,2260,8.5,DeepTech Ventures,On-Site,16,> 150K
AI11734,Research Scientist,85390,EUR,72582,Junior,Contract,Austria,Large,Austria,50,"Linux, Hadoop, Docker, Python, Kubernetes",Master,0,Manufacturing,2025-03-19,2025-04-19,1718,7.1,Machine Intelligence Group,Hybrid,31,60K-100K
AI11735,Machine Learning Researcher,85050,USD,85050,Junior,Full-Time,Norway,Large,Ukraine,0,"TensorFlow, Java, AWS",PhD,0,Healthcare,2024-03-08,2024-05-10,1927,5.7,Machine Intelligence Group,On-Site,63,60K-100K
AI11736,Machine Learning Researcher,162248,USD,162248,Senior,Freelance,Denmark,Medium,China,50,"Python, NLP, TensorFlow",Master,7,Media,2024-11-27,2025-01-11,1029,5.6,Autonomous Tech,Hybrid,45,> 150K
AI11737,Machine Learning Engineer,89020,USD,89020,Mid,Full-Time,Ireland,Medium,Ireland,50,"Kubernetes, Data Visualization, Computer Vision, MLOps, NLP",Master,3,Energy,2024-12-05,2024-12-24,1355,7.9,Cloud AI Solutions,Hybrid,19,60K-100K
